CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive
7b50da5c-fa51-41f2-a583-baee6015b035	NO ID PROVIDED	634168cd-3db0-49c5-aeaa-176b3c9bbf6b	trust in policitical institutions	0		2022-11-01T09:24:53Z	280	50	TRUE	1	1	0	TRUE
7b50da5c-fa51-41f2-a583-baee6015b035	NO ID PROVIDED	182d69e1-def7-47df-a11d-89070944ce21	perceived risks	0		2022-11-01T09:24:53Z	380	50	TRUE	1	1	0	TRUE
7b50da5c-fa51-41f2-a583-baee6015b035	NO ID PROVIDED	b546a65e-fe04-4f6a-97a1-75379cf7257c	negative feelings	0		2022-11-01T09:24:53Z	480	50	TRUE	1	1	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	02165e8d-0fbe-4c38-9e6d-17166a577ca3	acceptability of SAI	0		2022-11-01T09:24:45Z	650	400	TRUE	0	0	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	c005cdb6-11ba-4540-a3fe-6ff49daa17e0	negative feelings	0		2022-11-01T09:24:45Z	80	50	TRUE	1	1	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	fb51afc7-6eaa-4581-bab2-f13dff06eaec	positive feelings	0		2022-11-01T09:24:45Z	180	50	TRUE	1	1	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	bd2ee4ee-e166-4e21-927c-2119b09d1f52	trust in policitical institutions	0		2022-11-01T09:24:45Z	280	50	TRUE	1	1	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	596da459-b9aa-4aa7-b809-e82aa49518f7	perceived benefits	0		2022-11-01T09:24:45Z	380	50	TRUE	1	1	0	TRUE
ea27f18d-9454-43a8-aefd-7054c43e8dbd	NO ID PROVIDED	b27d668f-e8c5-4e89-ba20-de2b4f7c0c46	perceived risks	0		2022-11-01T09:24:45Z	480	50	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	5f261aa1-6a25-46f2-b3fe-79186a707e06	acceptability of SAI	0		2022-11-01T09:24:02Z	650	400	TRUE	0	0	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	ba507d5f-e565-4b16-807e-fa18e51535c7	perceived benefits	2	perceived benefits help positive feeling	2022-11-01T09:24:02Z	899	376	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	a8478acc-d8e0-4016-9167-cd2654cfe24c	perceived risks	-3	Risks and negative feelings will compound each other	2022-11-01T09:24:02Z	315	608	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	9cb10ace-d8d9-4287-98ba-7d54822aa88a	negative feelings	-3	Negative feelings will affect acceptability of SAI	2022-11-01T09:24:02Z	445	320	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	d7b5d4e4-316e-465b-99ab-8e5bd4041707	positive feelings	3	Positive feelings promote acceptability of SAI	2022-11-01T09:24:02Z	930	193	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	5a313803-bf3e-42ca-9c44-d5b05551e33b	trust in policitical institutions	10	Trust in political institutions will reflect feelings and reflect both ways on acceptability	2022-11-01T09:24:02Z	652.5	136	TRUE	1	1	0	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	e3860a9e-a3eb-4236-9457-45be21a903d5	Conspiracy theories	-2	Conspiracy theories arising from ill information	2022-11-01T09:36:46Z	62	246	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	09638ba6-e3fc-49fd-a854-fb43c00d6ac2	Social media	10	Can work both positive and negative	2022-11-01T09:38:11Z	656.5	50	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	1b32212c-d63a-4aa2-9fc1-6a01c989700e	Actual benefits	3		2022-11-01T09:40:16Z	1076	547	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	3c5e5417-4f59-4e47-ad08-a1c30d3880ca	Further research	0	Acceptability leads to further research 	2022-11-01T09:41:46Z	522.5	593	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	099ab7bb-787d-4560-a073-71098705f9c4	faith in politics	3	positive feelings towards governments	2022-11-01T09:43:25Z	913	57	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	b28af2ef-5934-4479-a2c9-cb20f1dd1313	World peace	3		2022-11-01T09:44:20Z	1234	55	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	eb3f8d86-b358-49dc-9571-137fd62466d5	actual risks	-3	After time risks develop into facts	2022-11-01T09:45:04Z	91	488	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	49752970-4410-4526-8c20-d5397061c137	Ill health	-3	Poor health from actual risks 	2022-11-01T09:46:02Z	224	318	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	347c0322-43d7-476a-b66e-9f1227348c82	good health	3	Health benefits	2022-11-01T09:47:29Z	1222	251	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	6b3a6324-730e-4025-8863-5e3c4a9ef8df	War	-3	War from political institutions in dispute	2022-11-01T09:49:00Z	53	36	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	b349b003-7841-411b-83b4-ecb1189ee406	better understanding	0	Better understanding of climate change	2022-11-01T09:50:13Z	777.5	592	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	f8d0c92a-20d4-4ee3-a45e-5ba4311bbd83	Healthier planet	3	Through better research, funding and understanding the world becomes healthier	2022-11-01T09:50:58Z	642	721	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	12e2db34-8443-4e0c-a248-b7e591de3379	more funding	0	more funds to develop better research	2022-11-01T09:50:58Z	655.5	514	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	98837e44-41cb-4e61-ac87-f4af025b7a79	political unrest	-3	Political unrest due to mistrust in politis	2022-11-01T09:55:05Z	457	41	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	bcfc7d9e-3db7-4b2e-a818-6e73e9fb9634	Knowledge	3	Better knowledge about climate change	2022-11-01T09:59:53Z	1013	710	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	1d2be1d7-412b-42e5-81b3-33be78117b15	Generational behaviour	3	Future generations will be more knowledgable 	2022-11-01T10:01:33Z	1243	637	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	1320b045-be96-4263-864b-5b4340e878d8	Side affects	-3	Unknown side affects of SIA	2022-11-01T10:04:44Z	91	621	FALSE	1	1	1	TRUE
14011cd7-cd41-45b1-afab-21a76d8d5c7f	62fb7a556d690575998ccb79	08c8a097-994f-4996-8289-61f006422c1c	unhealthy planet	-3	Side affects making the planet worse	2022-11-01T10:06:15Z	203	693	FALSE	1	1	1	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	af1f23da-33fb-4e2f-a8f2-c001b64fa9b5	acceptability of SAI	0		2022-11-01T09:23:41Z	650	400	TRUE	0	0	0	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	696e802c-5bf9-4184-a793-0b1c13b2d2ca	positive feelings	0		2022-11-01T09:23:41Z	80	50	TRUE	1	1	0	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	0adf0502-71cd-41f7-8952-a087d423b095	trust in policitical institutions	0		2022-11-01T09:23:41Z	180	50	TRUE	1	1	0	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	e07eee1b-35e9-44b8-b899-06ae76b3366d	perceived benefits	0		2022-11-01T09:23:41Z	280	50	TRUE	1	1	0	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	9cffbb39-3169-4a7c-9e66-2f82c402b316	negative feelings	0		2022-11-01T09:23:41Z	380	50	TRUE	1	1	0	TRUE
4ed0c996-87da-4ff3-98f1-bfab215814aa	NO ID PROVIDED	eafc810b-e603-454f-b475-8091e0471496	perceived risks	0		2022-11-01T09:23:41Z	480	50	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	3e56121c-2567-4e9e-81bd-b40220a94cea	acceptability of SAI	0		2022-11-01T09:23:35Z	650	400	TRUE	0	0	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	04f76022-e401-412c-9426-e995fa4d685e	positive feelings	3	Relief at action being taken, confidence in some success	2022-11-01T09:23:35Z	359	505	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	aba0e3de-cdec-4efd-938e-dadabc475614	perceived risks	-2	Doesn't fix core problem, affects whole planet	2022-11-01T09:23:35Z	644	257	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	eead2c6c-5281-4c2c-9198-b5f5b2152830	trust in policitical institutions	-3	Fear of misuse and incompetence	2022-11-01T09:23:35Z	880	293	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	8ef48523-738d-4d10-bbe7-75d6b2d7372a	perceived benefits	3	Quick acting, effective, cheap, simple. Back up plan	2022-11-01T09:23:35Z	340	293	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	128a833d-6064-4b47-95da-c08935b540e5	negative feelings	-3	Fear of consequences	2022-11-01T09:23:35Z	644	106	TRUE	1	1	0	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	002f6a01-c6a6-4c7a-8bd5-390827b59512	Global Effect	-1	Effects are far reaching and must be agreed between all countries	2022-11-01T09:33:05Z	929	515	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	67a0bbe9-602a-4bfe-9811-6aab2851c375	Fear of Misuse	-3	Rogue use of technology without agreement of all countries	2022-11-01T09:33:47Z	1066	265	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	56521a87-41a7-4bfe-9183-c85338a6a4c6	Quick acting	2	Can be deployed quickly and becomes effective within a year	2022-11-01T09:35:52Z	640	652	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	4869a84d-aafd-4770-ac3a-d55dd491d365	Repeated Use Needed	10	Deployment must be kept up over time	2022-11-01T09:36:19Z	1227	447	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	b982dc9d-2ec5-469a-aec7-8e64b2e3090c	Treats Symptoms	-2	Doesn't affect the core issue of rising CO2	2022-11-01T09:37:57Z	928	56	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	6f69df2b-3146-469d-82a8-4c27a0106750	Not Much Time	10	We are running out of time for solutions	2022-11-01T09:39:30Z	262	63	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	1c65026f-8a20-4dd6-a1d4-896b856ee8f6	Environmental Repercussions	-3	Unpredictable repercussions like acid rain and effects on nature	2022-11-01T09:39:53Z	1203	114	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	0cb21240-673a-4723-88aa-9d906f08562e	Bandaid	10	Reversible solution but also a temporary one, when permanent ones are needed	2022-11-01T09:43:24Z	1118	364	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	ec7c4c0f-62c6-4acc-b529-39b7d52c8190	Cools the Earth	3	Helps prevent heat related disasters	2022-11-01T09:44:15Z	184	342	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	13a91579-cd13-4162-bc59-23f73a9720fe	Environmentally Based	1	Technology that comes from existing features in nature, e.g. volcanos	2022-11-01T09:45:50Z	78	264	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	40bf7554-ef4b-4a7f-b9d0-3ddcdc5c5bfa	Quickly Reversed?	-3	If it isn't working well or there is too much sulfur in the air, can it be quickly reversed?	2022-11-01T09:46:46Z	1242	273	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	f5f68d11-a08e-4394-8dad-5c141bd142fd	Lack of Research?	-1	Is there enough research on the effects of this. Is it scientifically backed	2022-11-01T09:47:50Z	720	525	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	4dc0c9f2-8609-4ce0-a895-208492f44a16	Low Cost	2	Simple and cheap solution, deployable immediately	2022-11-01T09:48:58Z	301	620	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	3e47e6bc-c313-4f07-b02c-4f9326902c9b	Distraction	-3	Chosen because of cost and simplicity, not because it's the most effective solution	2022-11-01T09:49:30Z	820	667	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	72428892-ca21-4aef-8d85-e727f0cd2337	Cooperation Needed	10	Global cooperation would be needed	2022-11-01T09:50:00Z	435	650	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	08d4254e-e909-4224-b82f-3dd5075e3485	Unequal Coverage	-1	Might affect one region more than another, causing tensions. However, might provide more targeted effects if it does	2022-11-01T09:51:21Z	1117	597	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	5a52f065-7295-494a-af54-efbc5bc2e107	Panic	-3	Actions born of panic	2022-11-01T09:51:23Z	78	61	FALSE	1	1	1	TRUE
847d2bfa-1286-4186-8e93-8a732a3e89d9	55057a56fdf99b5b566a70bb	a7893575-86d2-4e27-a5f4-420f70c92e27	Rejecting Science	-3	Politicians might be tempted to make their own decisions even if the science isn't there	2022-11-01T09:51:23Z	915	400	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	be12fab5-1021-4b59-8484-653e108275c8	acceptability of SAI	0		2022-11-01T09:22:53Z	650	400	TRUE	0	0	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	be615f0f-a5ea-4070-a24c-0279a15bb309	trust in policitical institutions	0		2022-11-01T09:22:53Z	656.5	210	TRUE	1	1	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	cb8a9dbe-3abf-40f1-a63c-869a4f5af21d	perceived risks	-1		2022-11-01T09:22:53Z	363.5	349	TRUE	1	1	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	c04bac6e-f7c7-42f1-8d3f-1e89ff149bcf	negative feelings	0		2022-11-01T09:22:53Z	456.5	509	TRUE	1	1	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	43bc0335-e070-4deb-a3d5-2353dada21d3	perceived benefits	1		2022-11-01T09:22:53Z	864.5	321	TRUE	1	1	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	238f30a1-f7e1-4490-b0c3-f0d0d8b9f2ad	positive feelings	0		2022-11-01T09:22:53Z	833.5	481	TRUE	1	1	0	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	7ba1e805-48f6-47be-bf7b-079d8495a357	Long term	-3	Could make worse	2022-11-01T09:25:30Z	236.5	255	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	c46a31f0-9234-4fd0-a062-ebf14901a2ed	Political social conflicts	-2		2022-11-01T09:26:38Z	481.5	194	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	d2d0ae2d-d773-4a3a-a8d8-209a0d46fe6e	Acid rain	-3		2022-11-01T09:28:14Z	202.5	367	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	dc71b743-2c26-4bb4-af99-7ca4a94bb698	Effective technique	3		2022-11-01T09:29:08Z	1001.5	258	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	a9e19e5f-0d1d-4328-89d3-6c503d4e0fe7	Low costs	3		2022-11-01T09:29:36Z	994.5	419	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	aec241f0-fd2b-4659-b755-8a0233eb8d32	Start now	3		2022-11-01T09:30:07Z	847.5	192	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	8a5a85a9-6f5d-4f2d-8826-b5a55fd4d901	Emergency solution	10		2022-11-01T09:32:19Z	419.5	612	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	fef23ca7-48c2-4239-bbaa-a21417294015	Potential Side effects	-1	Unknown	2022-11-01T09:33:04Z	229.5	623	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	13315819-0e3d-461d-9841-c26e1b5f4728	only one country	0		2022-11-01T09:34:56Z	572.5	46	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	5d1680f0-024f-4e31-912d-8d313504a93e	Effect planet	0		2022-11-01T09:35:19Z	364.5	70	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	f5635261-5584-472b-bb0c-14ad00adba52	Extraordinary rain occurance	-3		2022-11-01T09:35:20Z	317.5	480	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	ff2ab070-0275-4f48-8ba7-caad1b387172	Inherent climate change	-2	Wont help	2022-11-01T09:37:09Z	473.5	435	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	aff1bf59-4057-4d36-900d-1349dd0edba3	acidity ocean stay	-3		2022-11-01T09:37:10Z	360.5	206	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	d87acd21-4379-45d8-a12d-4979777a3a8a	Reduce temps	3	Within a year	2022-11-01T09:39:20Z	952.5	84	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	00d434b5-0cf2-4eca-8712-f250283273a1	prevent warming seas	3		2022-11-01T09:39:21Z	955.5	580	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	303cf95e-37b8-43b3-a189-7399443a6731	Save ice caps	3	sea levels wont rise	2022-11-01T09:41:59Z	1162.5	520	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	4cf67fc8-0d8d-47d6-a1d8-fed8a8b8b747	Save Coral Reefs	1		2022-11-01T09:43:31Z	782.5	611	FALSE	1	1	1	TRUE
4f799a0e-7d1e-4518-bba4-2dc78b990336	5c6e8dd877955b0001ff0c58	71590bc3-89a8-4c9f-8818-4e9e6c8277f9	Start soon	2	Next few years	2022-11-01T09:45:56Z	184.5	113	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	c109da6b-ba5c-4041-9663-fc087b1c3df3	acceptability of SAI	0		2022-11-01T09:22:28Z	650	400	TRUE	0	0	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	07dfb6ab-8398-42cc-a191-05b33e379664	perceived risks	-1		2022-11-01T09:22:28Z	629	134	TRUE	1	1	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	ab0c5db3-72ff-44bc-a3b5-c05f5692617e	trust in policitical institutions	-2	Over recent years this has rapidly declined across a lot of the world	2022-11-01T09:22:28Z	490	301	TRUE	1	1	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	2db63083-5fe1-407c-84de-613976af16a6	positive feelings	1		2022-11-01T09:22:28Z	793	506	TRUE	1	1	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	79ce4b8c-0488-4127-9446-5e1ecf5e4e37	negative feelings	-2	It's a real risk and unknown to the planet	2022-11-01T09:22:28Z	494	505	TRUE	1	1	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	8d6f1334-db1e-4b2a-94fc-a3eb2293f57a	perceived benefits	1	"Only if temperature rises enough so almost as a back up
"	2022-11-01T09:22:28Z	751	255	TRUE	1	1	0	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	ddfbc98e-444e-4ab5-b776-07a037cc6d89	Risk to life	-2		2022-11-01T09:25:08Z	364	215	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	f62c9425-b8d1-41c1-abd5-c428222eda51	Cost	0		2022-11-01T09:27:36Z	671	610	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	9b68c2f2-6f77-4583-8841-38fc80e6d953	Conflict across globe	0		2022-11-01T09:28:21Z	1011	197	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	35a5ea5c-12ce-4e10-aa48-1a74dfc13289	Advances in technology	1		2022-11-01T09:28:48Z	904	368	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	be328a26-8ade-46f2-9a1c-d183eda9f6c4	Interfering with nature	-2		2022-11-01T09:30:59Z	1024	467	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	d3350519-0575-4bbc-8e2a-477f3afe5eb2	Good outcomes	10		2022-11-01T09:31:42Z	1098	307	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	e2be5529-f2c1-4b78-9088-5bac2c5e9198	Bad outcomes	-2		2022-11-01T09:31:43Z	324	385	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	61006914-9ef9-44bd-a94f-f5e64b59bf00	Fear of unknown	-1		2022-11-01T09:33:13Z	833	74	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	ec02cba3-3db4-4081-b25f-9657d78fc6fd	Power grabbing politics	-2		2022-11-01T09:33:44Z	853	614	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	1b120a35-788c-4808-a696-1d78b5458290	Saving the planet	3		2022-11-01T09:34:27Z	985	573	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	b3d5cb71-b3cc-4336-a339-98218ecb19d4	Fake Global Warming	10		2022-11-01T09:35:00Z	1168	582	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	637ebd8c-b62f-419f-8464-344490e2c74e	Nature vs Nurture	-1		2022-11-01T09:35:03Z	1206	420	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	b6d89730-ab23-49ca-b7f3-b5104a80db67	Acid Rain	-3		2022-11-01T09:35:04Z	312	606	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	5e710b0e-0209-4319-a95b-e6a2751e6d7c	Global War	-3		2022-11-01T09:36:34Z	1197	82	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	7fbc2b87-a112-4a58-9708-2a44d0231c14	Extreme campaigners	-2		2022-11-01T09:36:37Z	431	79	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	9b7e32e3-8063-4f83-a622-3f57b7b16390	Animal extinction	-2		2022-11-01T09:39:19Z	223	256	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	aa6ec5e2-272a-494b-9b5e-0535ed3fff7b	Global poverty	-2		2022-11-01T09:39:35Z	221	101	FALSE	1	1	1	TRUE
e030e2c2-aa20-425a-894f-661a0a0c6274	55a8dc81fdf99b51ef3ab182	7f83e5dc-c4a6-4280-b24a-6da5b52e169c	Cost to humans	0		2022-11-01T09:40:35Z	473	674	FALSE	1	1	1	TRUE
fca81391-7190-45a4-8611-a593cb2dbe8f	5b5f23420085cb0001872849	f0ecdac1-3474-49db-833b-24f110b3e3d5	acceptability of SAI	0		2022-11-01T09:22:32Z	650	400	TRUE	0	0	0	TRUE
fca81391-7190-45a4-8611-a593cb2dbe8f	5b5f23420085cb0001872849	02e9ac89-2ff8-44d5-824b-e99541edc274	negative feelings	-2		2022-11-01T09:22:32Z	488.5	398	TRUE	1	1	0	TRUE
