CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	4f459177-5d0c-409f-adf0-50a5f225d20e	feelings	10	bspw. Hoffnungslosigkeit	2023-12-11T21:25:42Z	249	219	FALSE	1	1	1	TRUE	rest_ambivalent
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	10634080-c5b3-4fda-99c2-ca7ee13dff54	dangers	-3		2023-12-11T21:26:25Z	786	237	FALSE	1	1	1	TRUE	danger to humanity_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	28674eff-5881-41bc-8caf-ccbd040bed29	tidal waves	-3		2023-12-11T21:26:36Z	973	201	FALSE	1	1	1	TRUE	natural disaster_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	0c2cc7ba-ae8b-490b-9dce-8dc67f041d14	forest fire	-3		2023-12-11T21:26:51Z	1017	315	FALSE	1	1	1	TRUE	natural disaster_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	17cf9390-208e-4e64-8d96-0218ad909516	species extinction	-3		2023-12-11T21:27:01Z	806	89	FALSE	1	1	1	TRUE	destruction of the environment_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	67ada55d-c8ab-4d26-9589-c250444669e1	weather phenomena	-3	Stürme, Winde	2023-12-11T21:27:13Z	891	372	FALSE	1	1	1	TRUE	natural disaster_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	28adcb83-f897-46d2-9119-28b7567b66a9	causes	-2	Industrie, CO2, Überfischung, Massentierhaltung, Verschmutzung	2023-12-11T21:27:45Z	444	509	FALSE	1	1	1	TRUE	scientific explanation_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	1730cee8-4b87-45e0-9483-5e8ac491ba08	globalization	10		2023-12-11T21:28:05Z	279	510	FALSE	1	1	1	TRUE	industry_ambivalent
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	7d3ed114-5732-4934-a35b-11857c58141f	fast fashion	-3	inklusive Ausbeutung	2023-12-11T21:30:38Z	475	629	FALSE	1	1	1	TRUE	industry_negative
a66c9a8d-bc5d-417d-8d78-288fc47fdf93	noID	392c3f41-433d-4856-abfe-120126e9752f	resistance, strike, protest	3		2023-12-11T21:31:17Z	417	92	FALSE	1	1	1	TRUE	activism_positive
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	da4f9aa4-42dd-4950-8131-c3d52d8381cc	climate change	-2		2023-12-11T21:32:58Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	43fe5882-6daf-4f95-be8e-9ef642440c4c	species extinction	-2		2023-12-11T21:33:17Z	900.8889	549.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	f0287fc0-45ba-4857-b146-a7859af80ee8	environmental disasters	-2		2023-12-11T21:33:27Z	823.8889	259.3333	FALSE	1	1	1	TRUE	natural disaster_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	a1eec96f-94eb-47f0-a810-c48827d16ede	drought	-1		2023-12-11T21:33:37Z	909.8889	365.3333	FALSE	1	1	1	TRUE	natural disaster_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	630c66a7-3fa6-48c4-ae80-b371aaa134b2	flood	-2		2023-12-11T21:33:49Z	963.8889	251.3333	FALSE	1	1	1	TRUE	natural disaster_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	83bab52f-e277-4b0a-873e-d18b310c6265	storms	-1		2023-12-11T21:33:55Z	887.8889	166.3333	FALSE	1	1	1	TRUE	natural disaster_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	4d2c1400-6476-4628-95eb-b2aaf0660ef4	change in flora & fauna	-3		2023-12-11T21:34:08Z	802.8889	468.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	74db7644-2a90-4340-b315-46b7b4ebfc92	impoverishment	-3	Lebensgrundlage von Bauern könnte zerstört werden	2023-12-11T21:35:42Z	324.8889	364.3333	FALSE	1	1	1	TRUE	impact on agriculture_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	835e780e-58f4-46a0-9107-9590f4ee648e	social tensions	-2		2023-12-11T21:36:15Z	334.8889	497.3333	FALSE	1	1	1	TRUE	social consequences_negative
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	22dd6e1f-3f92-4e07-b581-e40720c9370e	technological innovation	2		2023-12-11T21:37:46Z	490.8889	200.3333	FALSE	1	1	1	TRUE	green technologies_positive
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	c863aedb-a0c1-4ba1-a14e-d0f89ad35279	progress	2		2023-12-11T21:38:05Z	632.8889	273.3333	FALSE	1	1	1	TRUE	green technologies_positive
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	df1ffb70-3ec8-4157-a806-01a001632d59	rethinking concepts	1		2023-12-11T21:38:36Z	730.8889	173.3333	FALSE	1	1	1	TRUE	environmental consciousness_positive
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	538b66d8-0024-419d-8b18-854e9258d7aa	increased environmental awareness	1		2023-12-11T21:38:57Z	610.8889	148.3333	FALSE	1	1	1	TRUE	environmental consciousness_positive
a9884810-f6bf-41cd-88e3-7da3d7fe3fef	noID	5415d993-c942-4b91-8f1e-5e9ed7f6b5ee	impacts on humans	-2		2023-12-11T21:39:15Z	450.8889	406.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	47feb55c-1a3d-4e08-baa0-e8e5234550e4	climate change	0		2023-12-11T22:47:48Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	144d9e58-35a3-4845-88bb-c31e8c8ba3b8	greenhouse gas	-3		2023-12-11T22:48:26Z	751.2	165.2571	FALSE	1	1	1	TRUE	scientific explanation_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	1a022dba-c9e3-4496-942e-a47dd69d2e3c	health risks	-3		2023-12-11T22:48:59Z	366.2	495.2571	FALSE	1	1	1	TRUE	danger to humanity_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	fe7cfdb2-9160-48b5-867e-aff19f1d676a	co2 footprint	-3		2023-12-11T22:50:17Z	512.2	216.2571	FALSE	1	1	1	TRUE	scientific explanation_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	e05b7ba9-618b-4308-828e-904baf055d35	renewable energy	3		2023-12-11T22:50:43Z	769.2	640.2571	FALSE	1	1	1	TRUE	green technologies_positive
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	bc8ed2d0-11a9-44df-bb4f-d729b2c9caa8	nature conservation	2		2023-12-11T22:51:03Z	919.2	474.2571	FALSE	1	1	1	TRUE	protection of the environment_positive
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	59fa89ea-5eec-44b8-824a-c9601ad297c1	global warming	-3		2023-12-11T22:51:13Z	577.2	314.2571	FALSE	1	1	1	TRUE	global warming_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	d7133b03-001f-41f9-bf7c-7a1bfc47fa6c	sustainability	3		2023-12-11T22:55:05Z	672.2	539.2571	FALSE	1	1	1	TRUE	protection of the environment_positive
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	205d30e4-23b7-46bf-b3c8-75a6d86b1fc8	heatwaves	-3		2023-12-11T22:55:54Z	437.2	364.2571	FALSE	1	1	1	TRUE	natural disaster_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	f806f80f-904d-4994-980d-02f99e4d51b1	solar energy	2		2023-12-11T22:56:38Z	902.2	690.2571	FALSE	1	1	1	TRUE	green technologies_positive
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	b2410bcb-65f4-4580-93ae-43029587b276	wind energy	2		2023-12-11T22:56:47Z	617	729.2571	FALSE	1	1	1	TRUE	green technologies_positive
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	935bcc1b-ee2b-42eb-b16f-2b1c58c451bd	ecosystem disruptions	-3		2023-12-11T22:58:12Z	872.2	300.2571	FALSE	1	1	1	TRUE	destruction of the environment_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	84d694ae-4568-4385-889a-207c8b544579	species extinction	-2		2023-12-11T22:58:41Z	1048.2	240.2571	FALSE	1	1	1	TRUE	destruction of the environment_negative
eeeb8779-21db-4e3a-a7a1-eaad743d87f3	noID	d2cc546b-baaf-4d79-b9cf-2dcef7dfa5a8	coral bleaching	-2		2023-12-11T22:59:05Z	1015.2	346.2571	FALSE	1	1	1	TRUE	destruction of the environment_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	1041a81f-1183-4f7f-b898-2b8dfaf1f81b	climate change	0		2023-12-11T23:21:54Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	a0010095-df04-4429-a193-24e8604bd166	global warming	-2	"globale warmung ist schlecht



"	2023-12-11T23:23:01Z	822	348.3333	FALSE	1	1	1	TRUE	global warming_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	997741d1-fe6f-4066-bac0-4a96b87c9602	melting glaciers	-3	das natğrliche leben wird stark beeintrachtigt	2023-12-11T23:31:44Z	929	371.3333	FALSE	1	1	1	TRUE	global warming_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	ef199091-5e1a-46ef-99b5-bbe6fc9b9196	disappearance of the ozone layer	-2	j	2023-12-11T23:34:22Z	982	431.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	37f75c66-1833-444d-98f2-024538294171	flooding	1		2023-12-11T23:35:26Z	967	558.3333	FALSE	1	1	1	TRUE	natural disaster_positive
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	9040d28a-02ec-4ef4-a3b4-64d691ef07be	forest fire	-1		2023-12-11T23:37:29Z	786	517.3333	FALSE	1	1	1	TRUE	natural disaster_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	b1e99333-ae4e-4fdc-82d9-7f2887a89d07	mass migration	-3		2023-12-11T23:37:32Z	547	441.3333	FALSE	1	1	1	TRUE	social consequences_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	8c8c6979-c54a-4e60-b858-a92ea8bfaa44	extreme drought	-3		2023-12-11T23:37:34Z	593	531.3333	FALSE	1	1	1	TRUE	natural disaster_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	bdc6b362-7034-40f9-bd54-f1ed43b5b6dc	heat-related fatalities	-2		2023-12-11T23:37:35Z	705	636.3333	FALSE	1	1	1	TRUE	natural disaster_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	708f0713-6c9d-404b-ba76-38e27b34c6e5	physical and spiritual	-2		2023-12-11T23:37:39Z	812	638.3333	FALSE	1	1	1	TRUE	physical and spiritual
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	c098fc63-b18f-405e-9258-36788eb61aff	co2	-1		2023-12-11T23:37:44Z	717	289.3333	FALSE	1	1	1	TRUE	scientific explanation_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	354fdee5-929b-4ca7-bd97-2f459c6cad2a	starvation	-1		2023-12-11T23:37:45Z	620	280.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
8bc90396-d0e6-4bb3-b3af-2b52bd895b4d	noID	858d5990-01c2-4609-afe5-f7a8ddf123fd	insect outbreak	-2		2023-12-11T23:37:47Z	499	325.3333	FALSE	1	1	1	TRUE	negative consequences_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	713cbd63-41af-4340-9cb8-74a695f7e958	climate change	-3		2023-12-12T07:22:44Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	e68867b6-f3a8-409b-b038-1ed190102b41	rising temperature	-2		2023-12-12T07:24:17Z	627	247.3333	FALSE	1	1	1	TRUE	global warming_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	7320cb55-40ef-4136-90f8-58982bd840d9	heavy rain	-3		2023-12-12T07:27:16Z	738	249.3333	FALSE	1	1	1	TRUE	natural disaster_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	94b96d80-3f17-4869-96ef-0e17dcc1f95b	higher sea level	-3		2023-12-12T07:27:16Z	528	298.3333	FALSE	1	1	1	TRUE	rising sea level_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	83395e87-8136-4f3a-8458-f017b0ea52bd	hot summers	-3		2023-12-12T07:28:00Z	460	372.3333	FALSE	1	1	1	TRUE	global warming_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	26d8c3de-34f6-4ea4-b1b9-106feffa5312	drought	-3		2023-12-12T07:28:01Z	846	290.3333	FALSE	1	1	1	TRUE	natural disaster_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	44db1fb8-bf18-4f50-89b9-77f2146ebda0	renewable energy	3		2023-12-12T07:28:48Z	636	543.3333	FALSE	1	1	1	TRUE	green technologies_positive
29291e7f-1682-4841-b760-c509e9ee54bb	noID	951ca89c-14cb-41ab-86af-25b9f6fed535	public transport	3		2023-12-12T07:28:51Z	524	528.3333	FALSE	1	1	1	TRUE	political measures against climate change_positive
29291e7f-1682-4841-b760-c509e9ee54bb	noID	16d87511-5e2b-4c62-a3e0-3f6ab10c08ce	living vegan	10		2023-12-12T07:29:51Z	737	534.3333	FALSE	1	1	1	TRUE	environmental friendly behavior_ambivalent
29291e7f-1682-4841-b760-c509e9ee54bb	noID	e7983f8d-378a-4ecc-9c86-004395ed4cb2	greenhouse gas	-2		2023-12-12T07:30:16Z	832	518.3333	FALSE	1	1	1	TRUE	scientific explanation_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	95c6c5c9-30bb-4a68-bd41-b477b08f456b	driving a car	-1		2023-12-12T07:30:44Z	468	451.3333	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	1d7c4b46-aae5-423c-b691-aefc5ec96b47	fossil energy	-3		2023-12-12T07:31:08Z	871	368.3333	FALSE	1	1	1	TRUE	man made_negative
29291e7f-1682-4841-b760-c509e9ee54bb	noID	a648e30d-dafb-4c0d-9f7c-989f8e8658ed	flying	-1		2023-12-12T07:31:08Z	861	449.3333	FALSE	1	1	1	TRUE	environmental damaging behavior _negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	f85bf757-b3f8-4b0a-bd12-88cada6d5aab	climate change	-3	Sorge um Klimawandel	2023-12-12T07:36:59Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	ebc0147f-2867-4ba7-91ee-7ff181d6e0aa	global warming	-3		2023-12-12T07:37:40Z	874	399	FALSE	1	1	1	TRUE	global warming_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	f225b555-587c-4a5b-ac0e-1111985279ce	polar melting	-3		2023-12-12T07:38:37Z	1202	355	FALSE	1	1	1	TRUE	global warming_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	7612c677-8a05-4f78-821a-c989e4c987b7	rising sea levels	-3		2023-12-12T07:39:27Z	1000	198	FALSE	1	1	1	TRUE	rising sea level_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	e17a52da-891a-4289-a18c-c9b9ee2795c1	loss of land	-3	Niederland & Norddeutschland in ca. 100 Jahren - nicht sicher über Quelle	2023-12-12T07:40:05Z	875	111	FALSE	1	1	1	TRUE	destruction of the environment_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	edde301c-63e7-4599-8017-c02ad7756837	hot summers	-3	unangenehm	2023-12-12T07:41:27Z	553	185	FALSE	1	1	1	TRUE	global warming_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	63ef4fb7-5599-4bb2-9442-d28cb436498b	extinction of animal species	-3	die besonders sensibel auf Erderwärmung reagieren	2023-12-12T07:43:04Z	1123	607	FALSE	1	1	1	TRUE	destruction of the environment_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	ad440a54-fc92-40aa-993d-de46bb695917	forest fire	-3		2023-12-12T07:47:06Z	319	110	FALSE	1	1	1	TRUE	natural disaster_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	8a09d84c-4d59-4ce4-b33d-017083dda0cb	animal deaths	-3		2023-12-12T07:47:27Z	102	202	FALSE	1	1	1	TRUE	destruction of the environment_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	2afbea29-6ed9-4be0-891b-1a58e666e81a	caused by humans	-3		2023-12-12T07:48:16Z	105	569	FALSE	1	1	1	TRUE	man made_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	81ace07b-950d-4653-8373-f54cc8de3fef	natural disaster	-3		2023-12-12T07:50:20Z	265	653	FALSE	1	1	1	TRUE	natural disaster_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	b6d060ec-1bbe-4df9-8df1-f44b468ab15f	loss of biodiversity	-3		2023-12-12T07:52:23Z	965	724	FALSE	1	1	1	TRUE	destruction of the environment_negative
b2e0a568-37f0-460f-bccd-c87a49bd50d0	noID	e912731f-ac4d-4e8c-8d24-2a801aa820a6	immediate action necessary	-3		2023-12-12T07:53:10Z	555	717	FALSE	1	1	1	TRUE	global responsibility_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	d75e33c3-d972-4b9f-aff5-10e82eb3c828	climate change	0		2023-12-12T11:12:43Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	bd2c994a-f9f4-4091-a073-6f5a2d8ff5c0	flooding	-3		2023-12-12T11:12:51Z	948	173	FALSE	1	1	1	TRUE	natural disaster_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	17db496f-2a0b-4d15-a91b-fd61029d8668	drought	-3		2023-12-12T11:13:26Z	964	405	FALSE	1	1	1	TRUE	natural disaster_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	a524422b-d278-4797-92ef-5e701cbda45c	storms	-3		2023-12-12T11:13:36Z	997	575	FALSE	1	1	1	TRUE	natural disaster_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	55e31d8c-fa54-4671-b1f5-323588a41f99	food scarcity	-3		2023-12-12T11:14:03Z	786	680	FALSE	1	1	1	TRUE	danger to humanity_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	797f77e6-4e45-4fe5-94ff-ffcbe3545704	famine	-3		2023-12-12T11:14:35Z	466	596	FALSE	1	1	1	TRUE	danger to humanity_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	af81e284-0fdc-493e-b166-d696f5e2cdba	biodiversity	-3		2023-12-12T11:14:51Z	129	601	FALSE	1	1	1	TRUE	destruction of the environment_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	e7beb71b-fe04-402b-98fb-ca0b66d220d8	melting glaciers/polar caps	-3		2023-12-12T11:15:05Z	129	366	FALSE	1	1	1	TRUE	global warming_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	a5cbc46c-cc12-48b6-b44b-f0dfec39ade3	heat	-3		2023-12-12T11:15:44Z	331	176	FALSE	1	1	1	TRUE	natural disaster_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	62477dfb-42c2-4467-8306-c2ca82cf455b	escape	-3		2023-12-12T11:17:02Z	641	168	FALSE	1	1	1	TRUE	social consequences_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	ad1cad7a-a091-409d-a959-eed03a003170	malnutrition	-3		2023-12-12T11:17:29Z	639	747	FALSE	1	1	1	TRUE	danger to humanity_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	e54802d6-013d-4e1d-89cc-9f10e93fdd6a	air pollution	-3		2023-12-12T11:21:37Z	479	146	FALSE	1	1	1	TRUE	environmental pollution_negative
c7e8f266-7a4d-4418-bff7-83fcb1d198da	noID	ecc26bb2-d943-4a18-94bb-b3bccfef3ed0	diseases	-3		2023-12-12T11:22:34Z	308	638	FALSE	1	1	1	TRUE	danger to humanity_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	04217fac-55a5-4b66-afe9-d4b30b6e4730	climate change	-3		2023-12-12T13:28:06Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	11e3f977-8814-4608-930b-8b97865af89d	threat	-3		2023-12-12T13:28:39Z	790	350	FALSE	1	1	1	TRUE	danger to humanity_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	a88c7173-24a0-4caa-bb0f-26fc40bb3ee0	environmental disasters	-3		2023-12-12T13:29:03Z	800	245	FALSE	1	1	1	TRUE	natural disaster_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	782f6f51-fb78-4bb5-951e-8c0e9e26d746	poverty	-3		2023-12-12T13:29:17Z	925	177	FALSE	1	1	1	TRUE	danger to humanity_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	92719a12-c54c-4a2f-b241-4aecc403781c	war	-3		2023-12-12T13:29:28Z	1058	134	FALSE	1	1	1	TRUE	social consequences_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	b8beb14d-76d6-46b6-ac2f-7485abd1f85d	species extinction	-3		2023-12-12T13:29:36Z	953	484	FALSE	1	1	1	TRUE	destruction of the environment_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	80edcb00-2403-4600-8e08-57de8a469aea	conspiracy theories	-3		2023-12-12T13:29:44Z	354	663	FALSE	1	1	1	TRUE	conspirative narration_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	d65bfd10-6dd4-4147-8274-7568b25b53e0	social prosperity	2		2023-12-12T13:30:04Z	677	700	FALSE	1	1	1	TRUE	society_positive
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	9d37e0e5-07bb-4b78-a66d-bdb6a669d493	climate protection	3		2023-12-12T13:30:28Z	588	503	FALSE	1	1	1	TRUE	protection of the environment_positive
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	4896c199-283e-4503-b58f-4f2fd5a9f02e	expensive	-3		2023-12-12T13:31:16Z	565	596	FALSE	1	1	1	TRUE	costs_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	86c28f99-5ea6-437b-9981-9d4982ecee58	societal division	-3		2023-12-12T13:31:31Z	517	710	FALSE	1	1	1	TRUE	society_negative
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	ee0dba45-33e9-4325-9d1a-15cee3bde4b1	starting families	2		2023-12-12T13:32:07Z	283	160	FALSE	1	1	1	TRUE	future_positive
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	2365693d-3b14-4a78-9c6d-a625ef7cbccc	future	3		2023-12-12T13:32:22Z	417	226	FALSE	1	1	1	TRUE	future_positive
126464bf-d7ba-4994-9b47-95b10a8c1fc6	noID	9ee90a27-b3ca-4e66-96e1-c8a418f18ad7	animal world	3		2023-12-12T13:33:14Z	812	461	FALSE	1	1	1	TRUE	biodiversity_positive
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	17f8c1cf-d07c-4085-87b6-680987666cf9	climate change	0		2023-12-12T13:47:42Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	edb82697-df88-4cef-bf02-1a50bbc0949e	natural disaster	-3		2023-12-12T13:48:00Z	819	150	FALSE	1	1	1	TRUE	natural disaster_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	ce93a72d-0455-478f-b590-b04c01ca26c6	inventiveness	2		2023-12-12T13:48:52Z	503	143	FALSE	1	1	1	TRUE	green technologies_positive
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	c232a1c4-f371-4188-8358-2a657dec4b27	habitat is becoming scarcer	-3		2023-12-12T13:49:36Z	349	394	FALSE	1	1	1	TRUE	destruction of the environment_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	90debb26-e97a-405c-8fab-ced566add50f	people change behavior	10		2023-12-12T13:50:30Z	488	576	FALSE	1	1	1	TRUE	human behavior change_ambivalent
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	0c9b461a-c848-46c4-95be-3e63273e90fa	sustainable consumption	2		2023-12-12T13:51:28Z	356	680	FALSE	1	1	1	TRUE	environmental consciousness_positive
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	f3f07fb7-244c-428e-b8dc-b69fceecd98f	defeatist behavior	-2		2023-12-12T13:52:19Z	621	681	FALSE	1	1	1	TRUE	resignation_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	c0794e15-c78e-43b9-b763-e1b2506dbc80	resource scarcity	-3		2023-12-12T13:53:54Z	976	395	FALSE	1	1	1	TRUE	scarcity_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	9b39dfeb-a315-4c6c-8b79-5e73b1bd084e	housing shortage	-3		2023-12-12T13:54:50Z	162	249	FALSE	1	1	1	TRUE	destruction of the environment_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	bc1aa5f5-a33f-4af8-973d-f687a69d548d	species extinction	-2		2023-12-12T13:55:15Z	154	504	FALSE	1	1	1	TRUE	destruction of the environment_negative
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	064b906f-f429-42a1-a41c-0f8870367c2f	political pressure	10		2023-12-12T13:55:46Z	855	571	FALSE	1	1	1	TRUE	politics_ambivalent
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	9ca7a338-e99b-45d7-a31c-5a4b1c419cea	more international cooperation	3		2023-12-12T13:56:17Z	1085	574	FALSE	1	1	1	TRUE	political measures against climate change_positive
b326cdc9-35f9-49ca-91ca-af5836d74982	noID	18627352-bd90-4281-9267-9dc5062b3c33	isolation from migration	-1		2023-12-12T13:56:47Z	939	706	FALSE	1	1	1	TRUE	social consequences_negative
11ffbf41-117f-4ac6-b2ee-264e36fce9e3	noID	a440c909-56d2-4a4c-8216-3c417abdf40a	climate change	-3	Scam	2023-12-13T00:51:15Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
11ffbf41-117f-4ac6-b2ee-264e36fce9e3	noID	0630e0b3-1197-40b4-b409-ebe3bc622187	past	0		2023-12-13T00:51:37Z	787	275	FALSE	1	1	1	TRUE	rest_neutral
11ffbf41-117f-4ac6-b2ee-264e36fce9e3	noID	361dd9bc-ddf6-4bbb-81b7-9d2168928d23	future	2		2023-12-13T00:51:38Z	829	464	FALSE	1	1	1	TRUE	future_positive
11ffbf41-117f-4ac6-b2ee-264e36fce9e3	noID	d0490ba1-1b19-4504-852d-50803e9df024	co2	0		2023-12-13T00:51:39Z	771	569	FALSE	1	1	1	TRUE	scientific explanation_neutral
11ffbf41-117f-4ac6-b2ee-264e36fce9e3	noID	7cd41827-0299-4edf-a227-221d5cc73b9a	control	0		2023-12-13T00:51:41Z	489	574	FALSE	1	1	1	TRUE	control_neutral
