CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
1656	ID73t2_1656	25833	Nachhaltigkeit	-3	NA	NA	34	553	NA	NA	NA	NA
1656	ID73t2_1656	25832	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1656	ID73t2_1656	25831	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1656	ID73t2_1656	25830	Flexibilität	3	NA	NA	226.953	210.984	NA	NA	NA	NA
1656	ID73t2_1656	25829	schnell _positive	1	NA	16:00:44	307.984	80.9688	NA	NA	NA	NA
1656	ID73t2_1656	25828	Unabhängigkeit_positive	2	NA	15:52:14	133.969	56.9844	NA	NA	NA	NA
1656	ID73t2_1656	25827	Kostenfaktor	-1	NA	16:10:33	46.9531	282.938	NA	NA	NA	NA
1656	ID73t2_1656	25826	umweltfreundlich_negative	-2	NA	15:50:54	20	438.969	NA	NA	NA	NA
1656	ID73t2_1656	25825	Passiver Transport	1	NA	15:53:48	551.972	226.965	NA	NA	NA	NA
1656	ID73t2_1656	25824	viele Menschen_negative	-3	NA	15:55:18	779.976	301.986	NA	NA	NA	NA
1656	ID73t2_1656	25823	umweltfreundlich_positive	2	NA	16:02:51	762.984	180	NA	NA	NA	NA
1656	ID73t2_1656	25822	Abhängigkeit	-2	NA	NA	576.953	461.953	NA	NA	NA	NA
1656	ID73t2_1656	25821	Verspätung_negative	-1	NA	15:56:08	707.969	537.938	NA	NA	NA	NA
1656	ID73t2_1656	25820	Ausfall_negative	-2	NA	15:56:45	457.953	540.984	NA	NA	NA	NA
1656	ID73t2_1656	25819	Kosten_negative	-2	NA	15:55:53	803.222	421.774	NA	NA	NA	NA
1656	ID73t2_1656	25818	Gefahr	10	NA	15:54:41	261.094	493.547	NA	NA	NA	NA
1656	ID73t2_1656	25817	Fahrtzeit nutzen	2	NA	15:58:03	544	98.4375	NA	NA	NA	NA
1657	ID74_1657	25851	Tankstelle	10	NA	NA	686	25	NA	NA	NA	NA
1657	ID74_1657	25850	Unfall_negative	-3	NA	NA	723	128	NA	NA	NA	NA
1657	ID74_1657	25849	Umleitungen	-1	NA	16:28:13	181	88	NA	NA	NA	NA
1657	ID74_1657	25848	Baustellen	-2	NA	16:27:37	20	83	NA	NA	NA	NA
1657	ID74_1657	25847	Langsame Autofahrer	-2	NA	16:27:42	807	448	NA	NA	NA	NA
1657	ID74_1657	25846	Drängler	-2	NA	16:27:40	674	504	NA	NA	NA	NA
1657	ID74_1657	25845	Andere Autofahrer	0	NA	NA	476	467	NA	NA	NA	NA
1657	ID74_1657	25844	Bus	0	NA	NA	817	360	NA	NA	NA	NA
1657	ID74_1657	25843	Reisen	3	NA	16:23:53	48	447	NA	NA	NA	NA
1657	ID74_1657	25842	Wetter	10	NA	NA	38	261	NA	NA	NA	NA
1657	ID74_1657	25841	Arbeitstelle	10	NA	16:14:42	249	20	NA	NA	NA	NA
1657	ID74_1657	25840	Einkaufen_positive	1	NA	16:14:09	455	20	NA	NA	NA	NA
1657	ID74_1657	25839	Landstraße	0	NA	NA	462	173	NA	NA	NA	NA
1657	ID74_1657	25838	Autobahn	0	NA	NA	204	147	NA	NA	NA	NA
1657	ID74_1657	25837	Eigener Pkw_neutral	0	NA	NA	253	445	NA	NA	NA	NA
1657	ID74_1657	25836	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1657r	ID74t2_1657	25851	Tankstelle	10	NA	NA	686	25	NA	NA	NA	NA
1657r	ID74t2_1657	25850	Unfall_negative	-3	NA	NA	723	128	NA	NA	NA	NA
1657r	ID74t2_1657	25849	Umleitungen	-1	NA	16:28:13	181	88	NA	NA	NA	NA
1657r	ID74t2_1657	25848	Baustellen	-2	NA	16:27:37	20	83	NA	NA	NA	NA
1657r	ID74t2_1657	25847	Langsame Autofahrer	-2	NA	16:27:42	807	448	NA	NA	NA	NA
1657r	ID74t2_1657	25846	Drängler	-2	NA	16:27:40	674	504	NA	NA	NA	NA
1657r	ID74t2_1657	25845	Andere Autofahrer	0	NA	NA	476	467	NA	NA	NA	NA
1657r	ID74t2_1657	25844	Bus	0	NA	NA	817	360	NA	NA	NA	NA
1657r	ID74t2_1657	25843	Reisen	3	NA	16:23:53	48	447	NA	NA	NA	NA
1657r	ID74t2_1657	25842	Wetter	10	NA	NA	38	261	NA	NA	NA	NA
1657r	ID74t2_1657	25841	Arbeitstelle	10	NA	16:14:42	249	20	NA	NA	NA	NA
1657r	ID74t2_1657	25840	Einkaufen_positive	1	NA	16:14:09	455	20	NA	NA	NA	NA
1657r	ID74t2_1657	25839	Landstraße	0	NA	NA	462	173	NA	NA	NA	NA
1657r	ID74t2_1657	25838	Autobahn	0	NA	NA	204	147	NA	NA	NA	NA
1657r	ID74t2_1657	25837	Eigener Pkw_neutral	0	NA	NA	253	445	NA	NA	NA	NA
1657r	ID74t2_1657	25836	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1658	ID75_1658	25873	Anbindung meiner Ziele	2	NA	NA	362	20	NA	NA	NA	NA
1658	ID75_1658	25872	tägliches Pendeln (10km)	0	NA	NA	709	5	NA	NA	NA	NA
1658	ID75_1658	25871	Gepäckmitnahme	0	NA	NA	540	0	NA	NA	NA	NA
1658	ID75_1658	25870	Reisen ab 800 km	1	NA	17:12:13	436	522.6	NA	NA	NA	NA
1658	ID75_1658	25869	zeitlich flexibel_positive	2	NA	17:11:26	408	43	NA	NA	NA	NA
1658	ID75_1658	25868	Baustellen/Verzögerung	0	NA	NA	588	85	NA	NA	NA	NA
1658	ID75_1658	25867	Parkplatzsuche_negative	-1	NA	NA	151	66	NA	NA	NA	NA
1658	ID75_1658	25866	ab 400km	2	NA	NA	568	476	NA	NA	NA	NA
1658	ID75_1658	25865	Preissystem (DB)	-2	NA	NA	792	120	NA	NA	NA	NA
1658	ID75_1658	25864	Ticketbuchung	-1	NA	NA	837	221	NA	NA	NA	NA
1658	ID75_1658	25863	Mitreisende	-1	NA	NA	612	520	NA	NA	NA	NA
1658	ID75_1658	25862	Privatssphäre	3	NA	NA	240	529	NA	NA	NA	NA
1658	ID75_1658	25860	Geschwindigkeit	3	NA	NA	44	392	NA	NA	NA	NA
1658	ID75_1658	25859	Dauer	-3	NA	NA	827	352	NA	NA	NA	NA
1658	ID75_1658	25858	umstiegsfreie Verbindung	3	NA	NA	636	195	NA	NA	NA	NA
1658	ID75_1658	25857	Spritkosten vs Bahnticket	1	NA	17:07:25	57	170	NA	NA	NA	NA
1658	ID75_1658	25856	Komfort_positive	3	NA	17:04:38	290	156	NA	NA	NA	NA
1658	ID75_1658	25855	Eigener Pkw_neutral	0	NA	NA	272	346	NA	NA	NA	NA
1658	ID75_1658	25854	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	347	NA	NA	NA	NA
1659	ID75t2_1659	25899	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	347	NA	NA	NA	NA
1659	ID75t2_1659	25898	Eigener Pkw_neutral	0	NA	NA	272	346	NA	NA	NA	NA
1659	ID75t2_1659	25897	Komfort_positive	3	NA	17:04:38	290	156	NA	NA	NA	NA
1659	ID75t2_1659	25896	Spritkosten vs Bahnticket	1	NA	17:07:25	57	170	NA	NA	NA	NA
1659	ID75t2_1659	25895	umstiegsfreie Verbindung	3	NA	NA	636	195	NA	NA	NA	NA
1659	ID75t2_1659	25894	Dauer	-3	NA	NA	827	352	NA	NA	NA	NA
1659	ID75t2_1659	25893	Geschwindigkeit	3	NA	NA	44	392	NA	NA	NA	NA
1659	ID75t2_1659	25891	Privatssphäre	3	NA	NA	240	529	NA	NA	NA	NA
1659	ID75t2_1659	25890	Mitreisende	-1	NA	NA	612	520	NA	NA	NA	NA
1659	ID75t2_1659	25889	Ticketbuchung	-1	NA	NA	837	221	NA	NA	NA	NA
1659	ID75t2_1659	25888	Preissystem (DB)	-2	NA	NA	792	120	NA	NA	NA	NA
1659	ID75t2_1659	25887	ab 400km	2	NA	NA	568	476	NA	NA	NA	NA
1659	ID75t2_1659	25886	Parkplatzsuche_negative	-1	NA	NA	151	66	NA	NA	NA	NA
1659	ID75t2_1659	25885	Baustellen/Verzögerung	0	NA	NA	588	85	NA	NA	NA	NA
1659	ID75t2_1659	25884	zeitlich flexibel_positive	2	NA	17:11:26	408	43	NA	NA	NA	NA
1659	ID75t2_1659	25883	Reisen ab 800 km	1	NA	17:12:13	436	522.6	NA	NA	NA	NA
1659	ID75t2_1659	25882	Gepäckmitnahme	0	NA	NA	540	0	NA	NA	NA	NA
1659	ID75t2_1659	25881	tägliches Pendeln (10km)	0	NA	NA	709	5	NA	NA	NA	NA
1659	ID75t2_1659	25880	Anbindung meiner Ziele	2	NA	NA	307	22	NA	NA	NA	NA
1659	ID75t2_1659	25879	Erwerb eines Nutzungsrechts	0	NA	NA	932	26	NA	NA	NA	NA
1659	ID75t2_1659	25878	Erwerb von Eigentum	1	NA	NA	55	12	NA	NA	NA	NA
1659	ID75t2_1659	25877	Wertverlust_negative	-3	NA	NA	88	527	NA	NA	NA	NA
1663	ID76_1663	25943	kein vorankommen mit alkohol	0	NA	21:25:27	80	36	NA	NA	NA	NA
1663	ID76_1663	25942	Zeit bleibt auf der Strecke	-3	NA	NA	862	101	NA	NA	NA	NA
1663	ID76_1663	25941	viele Menschen_negative	-1	NA	NA	596	150	NA	NA	NA	NA
1663	ID76_1663	25940	schlechte verbindungen	-3	NA	21:20:59	820	469	NA	NA	NA	NA
1663	ID76_1663	25939	transport trotz alkoholkonsum	1	NA	NA	661	44	NA	NA	NA	NA
1663	ID76_1663	25938	keine verantwortung	3	NA	NA	770	245	NA	NA	NA	NA
1663	ID76_1663	25937	Freiheit_positive	3	NA	NA	77	318	NA	NA	NA	NA
1663	ID76_1663	25936	emotionen beim fahren (freude)	2	NA	NA	188	513	NA	NA	NA	NA
1663	ID76_1663	25935	flexibel_positive	3	NA	NA	259	124	NA	NA	NA	NA
1663	ID76_1663	25934	unkompliziert	1	NA	NA	20	135	NA	NA	NA	NA
1663	ID76_1663	25933	Eigener Pkw_neutral	0	NA	NA	273	344	NA	NA	NA	NA
1663	ID76_1663	25932	Öffentliche Verkehrsmittel_neutral	0	NA	NA	573	347	NA	NA	NA	NA
1665	ID76t2_1665	25973	gniedrige kosten	1	NA	NA	502	161	NA	NA	NA	NA
1665	ID76t2_1665	25972	monatliche kosten	-1	NA	NA	463	32	NA	NA	NA	NA
1665	ID76t2_1665	25971	Wertverlust_negative	-1	NA	21:40:06	294	54	NA	NA	NA	NA
1665	ID76t2_1665	25968	Öffentliche Verkehrsmittel_neutral	0	NA	NA	573	347	NA	NA	NA	NA
1665	ID76t2_1665	25967	Eigener Pkw_neutral	0	NA	NA	273	343	NA	NA	NA	NA
1665	ID76t2_1665	25966	unkompliziert	1	NA	NA	20	135	NA	NA	NA	NA
1665	ID76t2_1665	25965	flexibel_positive	3	NA	NA	259	124	NA	NA	NA	NA
1665	ID76t2_1665	25964	emotionen beim fahren (freude)	2	NA	NA	188	513	NA	NA	NA	NA
1665	ID76t2_1665	25963	Freiheit_positive	3	NA	NA	77	318	NA	NA	NA	NA
1665	ID76t2_1665	25962	keine verantwortung	3	NA	NA	770	245	NA	NA	NA	NA
1665	ID76t2_1665	25961	transport trotz alkoholkonsum	1	NA	NA	661	44	NA	NA	NA	NA
1665	ID76t2_1665	25960	schlechte verbindungen	-3	NA	21:20:59	820	469	NA	NA	NA	NA
1665	ID76t2_1665	25959	viele Menschen_negative	-1	NA	NA	596	150	NA	NA	NA	NA
1665	ID76t2_1665	25958	Zeit bleibt auf der Strecke	-3	NA	NA	862	101	NA	NA	NA	NA
1665	ID76t2_1665	25957	kein vorankommen mit alkohol	0	NA	21:25:27	80	36	NA	NA	NA	NA
1664	ID77_1664	25976	Stau_negative	-3	NA	NA	81	497	NA	NA	NA	NA
1664	ID77_1664	25975	Umwelt	3	NA	NA	896	474	NA	NA	NA	NA
1664	ID77_1664	25974	Zeit	2	NA	21:42:04	917	132	NA	NA	NA	NA
1664	ID77_1664	25970	Sicherheit	0	NA	21:40:02	433	202	NA	NA	NA	NA
1664	ID77_1664	25969	Kosten_negative	-2	NA	21:39:09	446	544	NA	NA	NA	NA
1664	ID77_1664	25956	Freunde fahren	2	NA	NA	20	342	NA	NA	NA	NA
1664	ID77_1664	25955	flexibel_positive	3	NA	NA	280	89	NA	NA	NA	NA
1664	ID77_1664	25954	teuer_negative	-2	NA	NA	269	462	NA	NA	NA	NA
1664	ID77_1664	25953	mobil	1	NA	21:35:28	640	76	NA	NA	NA	NA
1664	ID77_1664	25952	Ausfall_negative	-3	NA	NA	951	366	NA	NA	NA	NA
1664	ID77_1664	25951	Stress	-2	NA	NA	948	233	NA	NA	NA	NA
1664	ID77_1664	25950	Komfort_positive	3	NA	21:34:12	20	201	NA	NA	NA	NA
1664	ID77_1664	25949	günstig_positive	3	NA	NA	815	38	NA	NA	NA	NA
1664	ID77_1664	25948	Freiheit_positive	3	NA	21:33:27	95	80	NA	NA	NA	NA
1664	ID77_1664	25947	Eigener Pkw_neutral	0	NA	NA	197	348	NA	NA	NA	NA
1664	ID77_1664	25946	Öffentliche Verkehrsmittel_neutral	0	NA	NA	650	354	NA	NA	NA	NA
1667	ID77t2_1667	25996	Öffentliche Verkehrsmittel_neutral	0	NA	NA	650	354	NA	NA	NA	NA
1667	ID77t2_1667	25995	Eigener Pkw_neutral	0	NA	NA	197	348	NA	NA	NA	NA
1667	ID77t2_1667	25994	Freiheit_positive	3	NA	21:33:27	95	80	NA	NA	NA	NA
1667	ID77t2_1667	25993	günstig_positive	3	NA	NA	815	38	NA	NA	NA	NA
1667	ID77t2_1667	25992	Komfort_positive	3	NA	21:34:12	20	201	NA	NA	NA	NA
1667	ID77t2_1667	25991	Stress	-2	NA	NA	948	233	NA	NA	NA	NA
1667	ID77t2_1667	25990	Ausfall_negative	-3	NA	NA	951	366	NA	NA	NA	NA
1667	ID77t2_1667	25989	mobil	1	NA	21:35:28	640	76	NA	NA	NA	NA
1667	ID77t2_1667	25988	teuer_negative	-2	NA	NA	269	462	NA	NA	NA	NA
1667	ID77t2_1667	25987	flexibel_positive	3	NA	NA	280	89	NA	NA	NA	NA
1667	ID77t2_1667	25986	Freunde fahren	2	NA	NA	20	342	NA	NA	NA	NA
1667	ID77t2_1667	25985	Kosten_negative	-2	NA	21:39:09	446	544	NA	NA	NA	NA
1667	ID77t2_1667	25984	Sicherheit	0	NA	21:40:02	433	202	NA	NA	NA	NA
1667	ID77t2_1667	25983	Zeit	2	NA	21:42:04	917	132	NA	NA	NA	NA
1667	ID77t2_1667	25982	Umwelt	3	NA	NA	896	474	NA	NA	NA	NA
1667	ID77t2_1667	25981	Stau_negative	-3	NA	NA	81	497	NA	NA	NA	NA
1669	ID79_1669	26030	kann die Stopps bestimmen	1	NA	NA	108	272	NA	NA	NA	NA
1669	ID79_1669	26029	man trifft Fremde	10	NA	NA	754	215	NA	NA	NA	NA
1669	ID79_1669	26028	mehr Gepäckraum	1	NA	NA	294	148	NA	NA	NA	NA
1669	ID79_1669	26027	flexible Zeitplanung	1	NA	NA	20	376	NA	NA	NA	NA
1669	ID79_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA
1669	ID79_1669	26021	Verkehr	-2	NA	NA	441	488	NA	NA	NA	NA
1669	ID79_1669	26020	Metro kann schneller sein	1	NA	NA	1032	288	NA	NA	NA	NA
1669	ID79_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA
1669	ID79_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA
1669	ID79_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA
1669	ID79_1669	26012	Kosten hängen vom Kraftstoff ab	-1	NA	22:42:53	289	547	NA	NA	NA	NA
1669	ID79_1669	26011	Instandhaltung	-1	NA	22:42:18	53	521	NA	NA	NA	NA
1669	ID79_1669	26010	überfüllt_negative	-3	NA	NA	863	400	NA	NA	NA	NA
1669	ID79_1669	26009	Verzögerungen	-3	NA	NA	648	534	NA	NA	NA	NA
1669	ID79_1669	26008	muss nicht vorsichtig sein	1	NA	NA	706	120	NA	NA	NA	NA
1669	ID79_1669	26007	Komfort_ambivalent	10	NA	22:46:51	463	166	NA	NA	NA	NA
1669	ID79_1669	26006	Eigener Pkw_neutral	0	NA	NA	270	353	NA	NA	NA	NA
1669	ID79_1669	26005	Öffentliche Verkehrsmittel_neutral	0	NA	NA	600	356	NA	NA	NA	NA
1669r	ID79t2_1669	26030	kann die Stopps bestimmen	1	NA	NA	108	272	NA	NA	NA	NA
1669r	ID79t2_1669	26029	man trifft Fremde	10	NA	NA	754	215	NA	NA	NA	NA
1669r	ID79t2_1669	26028	mehr Gepäckraum	1	NA	NA	294	148	NA	NA	NA	NA
1669r	ID79t2_1669	26027	flexible Zeitplanung	1	NA	NA	20	376	NA	NA	NA	NA
1669r	ID79t2_1669	26026	kann laut singen und sprechen	1	NA	22:47:35	178	22	NA	NA	NA	NA
1669r	ID79t2_1669	26021	Verkehr	-2	NA	NA	441	488	NA	NA	NA	NA
1669r	ID79t2_1669	26020	Metro kann schneller sein	1	NA	NA	1032	288	NA	NA	NA	NA
1669r	ID79t2_1669	26019	mehr green Lösung	3	NA	22:44:38	1070	174	NA	NA	NA	NA
1669r	ID79t2_1669	26014	muss warten	-3	NA	22:49:07	882	535	NA	NA	NA	NA
1669r	ID79t2_1669	26013	muss nicht organisieren	1	NA	22:43:12	30	100	NA	NA	NA	NA
1669r	ID79t2_1669	26012	Kosten hängen vom Kraftstoff ab	-1	NA	22:42:53	289	547	NA	NA	NA	NA
1669r	ID79t2_1669	26011	Instandhaltung	-1	NA	22:42:18	53	521	NA	NA	NA	NA
1669r	ID79t2_1669	26010	überfüllt_negative	-3	NA	NA	863	400	NA	NA	NA	NA
1669r	ID79t2_1669	26009	Verzögerungen	-3	NA	NA	648	534	NA	NA	NA	NA
1669r	ID79t2_1669	26008	muss nicht vorsichtig sein	1	NA	NA	706	120	NA	NA	NA	NA
1669r	ID79t2_1669	26007	Komfort_ambivalent	10	NA	22:46:51	463	166	NA	NA	NA	NA
1669r	ID79t2_1669	26006	Eigener Pkw_neutral	0	NA	NA	270	353	NA	NA	NA	NA
1669r	ID79t2_1669	26005	Öffentliche Verkehrsmittel_neutral	0	NA	NA	600	356	NA	NA	NA	NA
1671	ID80_1671	26049	Stau_negative	-2	NA	NA	163	480	NA	NA	NA	NA
1671	ID80_1671	26042	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA
1671	ID80_1671	26041	umweltfreundlich_positive	1	NA	NA	770	515	NA	NA	NA	NA
1671	ID80_1671	26040	nicht umweltfreundlich	-2	NA	NA	70	263	NA	NA	NA	NA
1671	ID80_1671	26039	kostet geld	-1	NA	NA	491	175	NA	NA	NA	NA
1671	ID80_1671	26037	oft verspätung	-3	NA	NA	715	65	NA	NA	NA	NA
1671	ID80_1671	26031	schnell _positive	1	NA	22:54:04	266	137	NA	NA	NA	NA
1671	ID80_1671	26025	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1671	ID80_1671	26024	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1673	ID80t2_1673	26062	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1673	ID80t2_1673	26061	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1673	ID80t2_1673	26060	schnell _positive	1	NA	22:54:04	266	137	NA	NA	NA	NA
1673	ID80t2_1673	26059	oft verspätung	-3	NA	NA	715	65	NA	NA	NA	NA
1673	ID80t2_1673	26058	kostet geld	0	NA	23:12:36	491	175	NA	NA	NA	NA
1673	ID80t2_1673	26057	nicht umweltfreundlich	-2	NA	NA	70	263	NA	NA	NA	NA
1673	ID80t2_1673	26056	umweltfreundlich_positive	1	NA	NA	770	515	NA	NA	NA	NA
1673	ID80t2_1673	26055	kontakt zu mitmenschen	0	NA	22:56:23	456	504	NA	NA	NA	NA
1673	ID80t2_1673	26054	Stau_negative	-2	NA	NA	163	480	NA	NA	NA	NA
1674	ID83_1674	26088	Elektroauto	2	NA	NA	439	538	NA	NA	NA	NA
1674	ID83_1674	26087	Umwelt	-2	NA	NA	397	410	NA	NA	NA	NA
1674	ID83_1674	26086	umweltschonend_positive	2	NA	NA	1088	534	NA	NA	NA	NA
1674	ID83_1674	26085	dreckig_negative	-2	NA	NA	613	534	NA	NA	NA	NA
1674	ID83_1674	26084	Schlafen	2	NA	NA	1191	309	NA	NA	NA	NA
1674	ID83_1674	26083	entspannen_positive	2	NA	01:00:27	928	343	NA	NA	NA	NA
1674	ID83_1674	26082	Unfreundliche Busfahrer	-2	NA	01:00:15	735	49	NA	NA	NA	NA
1674	ID83_1674	26081	praktisch_negative	-3	NA	NA	1490	142	NA	NA	NA	NA
1674	ID83_1674	26080	praktisch_positive	3	NA	00:59:46	417	157	NA	NA	NA	NA
1674	ID83_1674	26079	Kosten_negative	-2	NA	NA	224	446	NA	NA	NA	NA
1674	ID83_1674	26078	Corona Gefahr_positive	3	NA	NA	356	20	NA	NA	NA	NA
1674	ID83_1674	26077	Hohe Gefahr, sich mit Corona anzustecken	-3	NA	NA	832	485	NA	NA	NA	NA
1674	ID83_1674	26076	Unfallgefahr_positive	2	NA	NA	910	188	NA	NA	NA	NA
1674	ID83_1674	26075	Nur von Mo-Fr, von 06:00-18:00	-3	NA	00:57:24	1574	528	NA	NA	NA	NA
1674	ID83_1674	26074	Weg zum Bahnhof dauert lange	-2	NA	NA	1475	366	NA	NA	NA	NA
1674	ID83_1674	26073	auf dem Land nicht verfügbar	-2	NA	00:56:45	1371	526	NA	NA	NA	NA
1674	ID83_1674	26072	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA
1674	ID83_1674	26071	Stau_negative	-2	NA	00:54:59	129	50	NA	NA	NA	NA
1674	ID83_1674	26070	unzuverlässig_negative	-3	NA	00:54:49	1231	119	NA	NA	NA	NA
1674	ID83_1674	26069	teuer_negative	-2	NA	00:54:13	956	59	NA	NA	NA	NA
1674	ID83_1674	26068	flexibel_positive	3	NA	00:54:02	450	259	NA	NA	NA	NA
1674	ID83_1674	26067	private Haftung bei Unfall	-3	NA	NA	20	202	NA	NA	NA	NA
1674	ID83_1674	26066	Eigener Pkw_neutral	0	NA	NA	223	296	NA	NA	NA	NA
1674	ID83_1674	26065	Öffentliche Verkehrsmittel_neutral	0	NA	NA	642	343	NA	NA	NA	NA
1675	ID83t2_1675	26113	Stress	-2	NA	NA	25	20	NA	NA	NA	NA
1675	ID83t2_1675	26112	Öffentliche Verkehrsmittel_neutral	0	NA	NA	642	343	NA	NA	NA	NA
1675	ID83t2_1675	26111	Eigener Pkw_neutral	0	NA	NA	223	296	NA	NA	NA	NA
1675	ID83t2_1675	26110	private Haftung bei Unfall	-3	NA	NA	20	202	NA	NA	NA	NA
1675	ID83t2_1675	26109	flexibel_positive	3	NA	00:54:02	450	259	NA	NA	NA	NA
1675	ID83t2_1675	26108	teuer_negative	-2	NA	00:54:13	956	59	NA	NA	NA	NA
1675	ID83t2_1675	26107	unzuverlässig_negative	-3	NA	00:54:49	1231	119	NA	NA	NA	NA
1675	ID83t2_1675	26106	Stau_negative	-2	NA	00:54:59	162	110	NA	NA	NA	NA
1675	ID83t2_1675	26105	hohe Anschaffunskosten	-2	NA	00:55:21	26	527	NA	NA	NA	NA
1675	ID83t2_1675	26104	auf dem Land nicht verfügbar	-2	NA	00:56:45	1371	526	NA	NA	NA	NA
1675	ID83t2_1675	26103	Weg zum Bahnhof dauert lange	-2	NA	NA	1475	366	NA	NA	NA	NA
1675	ID83t2_1675	26102	Nur von Mo-Fr, von 06:00-18:00	-3	NA	00:57:24	1574	528	NA	NA	NA	NA
1675	ID83t2_1675	26101	Unfallgefahr_positive	2	NA	NA	910	188	NA	NA	NA	NA
1675	ID83t2_1675	26100	Hohe Gefahr, sich mit Corona anzustecken	-3	NA	NA	818	506	NA	NA	NA	NA
1675	ID83t2_1675	26099	Corona Gefahr_positive	3	NA	NA	356	20	NA	NA	NA	NA
1675	ID83t2_1675	26098	Kosten_negative	-3	NA	01:20:33	207	453	NA	NA	NA	NA
1675	ID83t2_1675	26097	praktisch_positive	3	NA	00:59:46	417	157	NA	NA	NA	NA
1675	ID83t2_1675	26096	praktisch_negative	-3	NA	NA	1490	142	NA	NA	NA	NA
1675	ID83t2_1675	26095	Unfreundliche Busfahrer	-2	NA	01:00:15	735	49	NA	NA	NA	NA
1675	ID83t2_1675	26094	entspannen_positive	2	NA	01:00:27	928	343	NA	NA	NA	NA
1675	ID83t2_1675	26093	Schlafen	2	NA	NA	1191	309	NA	NA	NA	NA
1675	ID83t2_1675	26092	dreckig_negative	-2	NA	NA	613	534	NA	NA	NA	NA
1675	ID83t2_1675	26091	umweltschonend_positive	2	NA	NA	1088	534	NA	NA	NA	NA
1675	ID83t2_1675	26090	Umwelt	-3	NA	01:21:38	397	410	NA	NA	NA	NA
1675	ID83t2_1675	26089	Elektroauto	2	NA	01:21:44	438	537	NA	NA	NA	NA
1679	ID85_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA
1679	ID85_1679	26157	Stau_negative	-3	NA	10:11:39	265	481	NA	NA	NA	NA
1679	ID85_1679	26156	Essen nicht lecker	-2	NA	09:43:44	830	141	NA	NA	NA	NA
1679	ID85_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA
1679	ID85_1679	26154	Viele Sachen mitnehmen	2	NA	09:43:41	66	518	NA	NA	NA	NA
1679	ID85_1679	26152	anstrengend	-3	NA	09:43:29	68	395	NA	NA	NA	NA
1679	ID85_1679	26151	WC Zug	-3	NA	09:43:38	799	483	NA	NA	NA	NA
1679	ID85_1679	26150	WC Raststätte	2	NA	09:42:04	22	222	NA	NA	NA	NA
1679	ID85_1679	26148	Wartezeiten_negative	-2	NA	09:42:26	679	34	NA	NA	NA	NA
1679	ID85_1679	26147	mobil sein	3	NA	09:42:19	391	33	NA	NA	NA	NA
1679	ID85_1679	26146	Unterhaltung	2	NA	09:42:58	827	367	NA	NA	NA	NA
1679	ID85_1679	26145	Leute kennenlernen	2	NA	09:43:02	410	226	NA	NA	NA	NA
1679	ID85_1679	26144	Mitsingen	2	NA	09:42:47	22	77	NA	NA	NA	NA
1679	ID85_1679	26143	Laut Musik hören_positive	2	NA	09:42:54	222	247	NA	NA	NA	NA
1679	ID85_1679	26142	lesen_positive	1	NA	10:10:39	792	266	NA	NA	NA	NA
1679	ID85_1679	26141	Hund Gassi gehen	2	NA	09:42:37	162	20	NA	NA	NA	NA
1679	ID85_1679	26140	entspannen_positive	3	NA	09:36:33	677	168	NA	NA	NA	NA
1679	ID85_1679	26139	Eigener Pkw_neutral	0	NA	09:43:04	269	345	NA	NA	NA	NA
1679	ID85_1679	26138	Öffentliche Verkehrsmittel_neutral	0	NA	NA	594	354	NA	NA	NA	NA
1679r	ID85t2_1679	26158	Umwelt	10	NA	10:12:03	416	544	NA	NA	NA	NA
1679r	ID85t2_1679	26157	Stau_negative	-3	NA	10:11:39	265	481	NA	NA	NA	NA
1679r	ID85t2_1679	26156	Essen nicht lecker	-2	NA	09:43:44	830	141	NA	NA	NA	NA
1679r	ID85t2_1679	26155	Nickerchen	2	NA	09:43:19	536	112	NA	NA	NA	NA
1679r	ID85t2_1679	26154	Viele Sachen mitnehmen	2	NA	09:43:41	66	518	NA	NA	NA	NA
